"Id","Median"
11007,7.94205437918059
11008,8.00879112850447
11009,7.3178369765107
11010,13.4375253311451
11011,7.78722476241329
11012,6.73274283019683
11013,5.14742916409129
11181,6.22278829735979
11182,6.19179687875889
11183,6.18800405683169
11184,6.24822004821351
11185,6.13908715329428
11186,6.13920667263416
11187,6.25733291342021
11188,6.13844407609201
11189,4.20073187984852
11190,4.21295696466336
11191,5.76756859444241
11192,6.47405486212564
11193,3.83412839294062
11194,2.79586401802723
11195,3.75405953930419
11196,1.7987058320916
11197,0.689559744635785
11198,0.599471224634988
11199,0.591776367541296
11200,1.01547366823609
11201,0.707053138735861
11202,0.515125962664217
11203,-0.232716467061459
11204,-0.803643057366054
11205,1.12680398149817
11206,2.33354939011262
11207,2.93121690241869
11208,1.90645901068205
11209,0.787026626994487
11210,0.0935826774919176
11211,0.526921881087459
11212,0.608078603732967
11213,-1.69358615727198
11214,-3.65224771915933
11215,-4.51339027460788
11216,-3.71865063756735
11217,-2.61375786587615
11218,-1.00185044414301
11219,-0.357679145238705
11220,-1.77296534890194
11221,0.0123194229184175
11222,0.677512690577336
11223,4.24143152896025
11224,5.63335955159946
11225,6.46793170468787
11226,6.69905937586322
11227,6.56374083375939
11228,6.34961929321416
11229,4.14353644710068
11230,4.15157169478673
11231,5.04255346472958
11232,7.41439847360094
11233,7.66111663681069
11234,7.75992824950423
11235,7.98785158900607
11236,7.59375761282487
11237,5.76622996112419
11238,7.86720607752603
11239,7.88782851030786
11240,8.06879717049924
11241,8.14130699645981
11242,8.22208599600567
11243,8.22340881002217
11244,8.19384445198007
11245,7.98888242007076
11246,7.73451188935035
11247,6.65640118785507
11248,5.23233975077325
11249,4.76331438895452
11417,6.23098105386464
11418,6.19765104660133
11419,6.22250557437128
11420,6.23015603998827
11421,6.23647915594148
11422,6.20933939606889
11423,6.29072763983144
11424,5.71798349641572
11425,5.65999013669009
11426,6.15659564732888
11427,6.10560868923201
11428,5.95692046945042
11429,3.37976535953697
11430,1.92855400938843
11431,2.6988708237139
11432,2.93551531299579
11433,2.24321222528817
11434,2.00016446090211
11435,1.83697132589481
11436,1.90746131082239
11437,1.72195555020174
11438,0.173867662110413
11439,-0.803002017928061
11440,0.449589276785601
11441,2.35926581694883
11442,3.19511066477653
11443,2.50062884318914
11444,1.32700019145084
11445,0.534030498766963
11446,-0.552260560527023
11447,-0.682033184580937
11448,0.0716926097423413
11449,-2.30990435263355
11450,-3.9648198648721
11451,-4.05819281121879
11452,-2.1630864322761
11453,-0.442921730944735
11454,0.95472913108003
11455,0.341751468184752
11456,-0.0207608154951342
11457,1.35375824362406
11458,4.8848841502937
11459,5.68319867300745
11460,6.0604609177188
11461,6.37067690184844
11462,6.62701515497803
11463,6.75114891050241
11464,6.65994361552326
11465,6.65996642937646
11466,7.06678012990404
11467,7.3245772356892
11468,7.47697574840824
11469,7.64143162765264
11470,7.72189229757264
11471,7.83845789781869
11472,7.8597996135426
11473,8.30896043696743
11474,8.35218617106783
11475,8.34110513602161
11476,8.29879222165631
11477,8.34790165734163
11478,8.31942009546357
11479,8.34268369969558
11480,8.27868283829878
11481,7.76758468234689
11482,6.6182642979507
11483,5.33111657082663
11484,4.6153609587079
11485,4.81469215677422
11653,6.3585299091176
11654,6.35852990911759
11655,6.35852990911757
11656,6.36861548872896
11657,6.36752248143797
11658,6.39214196780962
11659,6.4224454437228
11660,6.01558605477367
11661,6.23934982619959
11662,6.2512960834767
11663,6.08709280358377
11664,6.37745329360676
11665,3.63055002662593
11666,3.03905087631718
11667,2.07059817209654
11668,2.36047994991431
11669,2.58528531807968
11670,2.56334781800409
11671,1.81605354718006
11672,1.26530146451065
11673,0.089015793837618
11674,0.218061311297403
11675,1.6671177686228
11676,2.74313313394486
11677,3.35296298266751
11678,2.67833754244451
11679,2.16869980530806
11680,1.64807155023247
11681,0.312454495653297
11682,-1.25967249466462
11683,-2.28293609145957
11684,-1.88700523272784
11685,-2.99881083082705
11686,-3.45390408859967
11687,-1.98530118874987
11688,-0.318724324091024
11689,1.81509234743572
11690,1.98067213805694
11691,2.42596502839679
11692,4.16049130873799
11693,5.25610510456587
11694,5.7530724375427
11695,6.01656894244223
11696,6.30909734426056
11697,6.46910039922055
11698,6.67868215036884
11699,6.97585592277466
11700,7.05161185819296
11701,7.10221319062954
11702,7.29463191159422
11703,7.54093658734812
11704,7.69565604375871
11705,7.76738956375089
11706,7.94722963846996
11707,8.11159149064374
11708,8.30546836887173
11709,8.38124701716911
11710,8.55675041540929
11711,8.41767644567936
11712,8.38825095434763
11713,8.49001671254917
11714,8.29322658157017
11715,8.27822513278893
11716,8.08015613143749
11717,7.25516790875029
11718,5.80941718485873
11719,4.92125261463097
11720,4.61097733812959
11721,4.58529319330295
11889,6.65430460704873
11890,6.65059859473301
11891,6.65430460704873
11892,6.61421359645757
11893,6.61405166945155
11894,6.63578052206392
11895,6.70759595645583
11896,6.53248405051541
11897,6.61725233766836
11898,6.63885798185162
11899,6.64082049384734
11900,4.64720731134246
11901,4.21322982844629
11902,4.73107929496257
11903,3.94186451685062
11904,3.43379367035116
11905,2.0811088923971
11906,1.09149872816989
11907,0.564453709677772
11908,0.81175525878954
11909,1.91427982252562
11910,2.71874282014804
11911,3.61231146246229
11912,3.58933796673699
11913,3.1023926846231
11914,2.21390135244534
11915,1.7727597243951
11916,1.20137621303159
11917,1.05913139385564
11918,-0.12738319542157
11919,-1.11674236080499
11920,-2.24778022840393
11921,-3.10471441955816
11922,-2.46032921969731
11923,-0.383532328469809
11924,0.915467008297335
11925,0.824225467647687
11926,2.55582610626158
11927,3.71546448769963
11928,5.73479459921452
11929,6.12292405396492
11930,6.27546983611168
11931,6.47105637252865
11932,6.63625678303073
11933,6.66891552684467
11934,6.90834868770107
11935,7.2476089589945
11936,7.39414691173329
11937,7.31715402720556
11938,7.23738947128794
11939,7.52216004345407
11940,7.70531040469453
11941,7.98769412235813
11942,8.22129729272455
11943,8.2816396186933
11944,8.24495653475881
11945,8.39809402124262
11946,8.54458446973103
11947,8.32633840360216
11948,8.45267038685515
11949,8.3801337472441
11950,8.30320672734932
11951,7.95552880683852
11952,7.02895918890474
11953,6.01461400632078
11954,5.52856812810019
11955,5.17597917666196
11956,4.78491566906385
11957,4.21452537200315
12125,6.64359778886729
12126,6.63955642220579
12127,6.62852546730939
12128,6.6238914545532
12129,6.61935348715435
12130,6.64036860983532
12131,6.72003029481109
12132,6.63582895776914
12133,6.29910515112272
12134,6.30059140897319
12135,5.80354133713083
12136,4.19903070637036
12137,3.32503535312606
12138,4.07876624588345
12139,4.54130549084758
12140,4.22595904059489
12141,2.89830360101844
12142,2.34354568805451
12143,2.16438469648624
12144,2.86523405679891
12145,3.65625268740965
12146,3.59912998385809
12147,3.50378880655775
12148,2.57971572255
12149,3.15391040696358
12150,2.62347234824424
12151,1.26894935903319
12152,1.07308125518673
12153,-0.26080858221594
12154,-0.568305953362474
12155,-1.59327824969354
12156,-2.28358692037019
12157,-1.91702224226225
12158,0.354044889081242
12159,1.97638227108416
12160,0.967341003088593
12161,0.608023352910729
12162,2.82115724648635
12163,5.52684257874828
12164,5.70648561779198
12165,6.35559142657303
12166,6.50752754157469
12167,6.58547245276221
12168,6.80800011357075
12169,7.1182077000696
12170,7.22569705232024
12171,7.19427387985149
12172,7.27112747930631
12173,7.22224368204886
12174,7.35938170595158
12175,7.5422324193703
12176,7.72969766343087
12177,8.01460290108534
12178,8.13626502458899
12179,8.1725547854803
12180,8.24308251605449
12181,8.18883586352862
12182,8.1630618417559
12183,8.46349094082213
12184,8.39496336735856
12185,8.29642726458193
12186,8.01649572167551
12187,7.10504114725265
12188,6.21376371780704
12189,5.96924943635886
12190,5.86300301157338
12191,5.54144202874136
12192,2.9252240746935
12193,1.75179310929097
12361,6.64359778886729
12362,6.65403924003797
12363,6.65049445879496
12364,6.62337777855894
12365,6.62286039163265
12366,6.6542675931019
12367,6.68091510209019
12368,6.23046226352533
12369,5.67947815354616
12370,6.17309927664485
12371,4.07511922432244
12372,3.40497539595864
12373,3.41988083222565
12374,2.26035442850388
12375,2.76119057594684
12376,3.51528305715519
12377,4.36907340408669
12378,4.17891902201827
12379,4.10466967901661
12380,4.0226689461138
12381,3.26509020653126
12382,2.46120200618071
12383,3.18436065171695
12384,2.18067248227198
12385,2.32137398865097
12386,2.38273964587795
12387,1.01665694854529
12388,-0.301727512785495
12389,-0.619012733251547
12390,-2.47428238738599
12391,-2.55564969820499
12392,-1.46498574157625
12393,0.0738792036354288
12394,2.01192581574596
12395,1.76073209058757
12396,2.18915891390014
12397,2.55526279422379
12398,3.28888026241282
12399,5.52320954209373
12400,6.2534996245914
12401,6.58845960855766
12402,6.69171117714617
12403,6.9041675597971
12404,7.09083602728911
12405,7.25008336580248
12406,7.25595010435656
12407,7.30828209370462
12408,7.39202462087941
12409,7.30858955161749
12410,7.45766335235014
12411,7.63283140616365
12412,7.77977434861483
12413,8.0038257396156
12414,8.16640755893735
12415,8.22013740054247
12416,8.33321968908917
12417,8.23785243020811
12418,8.38656014302903
12419,8.25721041522444
12420,8.09658328468779
12421,8.23576943758406
12422,7.55031678684485
12423,6.8281087537954
12424,6.83306912296704
12425,6.78790450728609
12426,6.48194957768493
12427,3.96345706609245
12428,2.19663001766793
12429,1.85570430893292
12597,6.62662488012363
12598,6.66570311445684
12599,6.67781062181786
12600,6.67895396110443
12601,6.65049445879496
12602,6.66038043292266
12603,6.71273439805678
12604,6.35667930946687
12605,5.55346208727024
12606,5.68945756596363
12607,4.25499954713653
12608,5.0686334184703
12609,4.58128563815978
12610,2.61066655379401
12611,2.31317781947777
12612,3.30949474638393
12613,2.82522703713768
12614,3.64221024802946
12615,3.57172908851439
12616,3.23167874391317
12617,2.86885855303135
12618,2.03469330907356
12619,2.43383312860669
12620,1.7643657765701
12621,0.926642383278562
12622,1.91917528116915
12623,1.07460792215427
12624,-0.380017651540148
12625,-2.2461965989957
12626,-2.52218009288872
12627,-1.60834480813259
12628,-0.0735932783128232
12629,1.5793288792841
12630,1.17721489728462
12631,0.190961596204007
12632,1.97863178862183
12633,3.45630838809809
12634,2.90737305614828
12635,3.78959347549025
12636,6.33379736077947
12637,6.77969057982293
12638,6.89008695526866
12639,7.04769276238576
12640,7.1507954923858
12641,7.31212537395144
12642,7.33710101368347
12643,7.42742379340788
12644,7.40399843657453
12645,7.36365039637872
12646,7.43721987897777
12647,7.5917105374363
12648,7.75627764620464
12649,7.94916575294845
12650,8.1917863163638
12651,8.08563245048364
12652,8.00527550060647
12653,10.2555049128234
12654,8.41260434514157
12655,8.3420201501009
12656,8.32954431904029
12657,7.54007053666225
12658,6.49505305276782
12659,7.13442244424349
12660,7.26382384931884
12661,7.04958091938567
12662,6.52995167872311
12663,3.6439514493771
12664,2.01300892149757
12665,-0.112650571608545
12833,6.63097873397556
12834,6.63546259973851
12835,6.65235431805803
12836,6.67679432022979
12837,6.65107651908703
12838,6.66038043292266
12839,6.6656993154512
12840,6.50331174131277
12841,3.74612478447508
12842,5.45626671756828
12843,5.38507474504795
12844,4.69827924949815
12845,2.75797604177412
12846,4.54572262103783
12847,3.42916668631204
12848,3.24238231249347
12849,2.56388098983061
12850,3.24189322505479
12851,3.22016879189042
12852,2.67523182083888
12853,2.09178860393026
12854,2.0196622626312
12855,2.04633509818509
12856,1.49567912369226
12857,0.32576602413818
12858,0.963618908073342
12859,1.60815197298263
12860,0.255277607793567
12861,-1.66478565650206
12862,-1.94420484801674
12863,-0.524420587760341
12864,0.559621156405522
12865,-0.0555079529682937
12866,-0.440225811162894
12867,0.894701481317187
12868,3.12859908821641
12869,3.83020407592596
12870,3.43389800628276
12871,3.80642288066462
12872,6.59017371373701
12873,6.98275910572826
12874,7.02779594708784
12875,7.01700560768115
12876,7.24654236763618
12877,7.30989975494638
12878,7.30136294035493
12879,7.39869796504981
12880,7.43678516473699
12881,7.47340070610201
12882,7.50578380342982
12883,7.51222103389616
12884,7.71947091171376
12885,7.94697358281791
12886,8.21747147134244
12887,8.07905695181108
12888,8.07236907958101
12889,8.32072006713402
12890,8.36311403624796
12891,8.29880463458493
12892,8.30265360654626
12893,7.41357572408105
12894,7.41970195706276
12895,7.32527282097609
12896,7.42689245246316
12897,7.16251526569852
12898,6.51970638804339
12899,3.84196778046744
12900,2.13726115574241
12901,1.87920013859075
13069,6.64709660582874
13070,6.61814338414096
13071,6.65545863961574
13072,6.63407783152717
13073,6.65262439542792
13074,6.60572312644545
13075,6.59414534551501
13076,6.62215046938857
13077,4.03399461413412
13078,4.24521126934898
13079,3.7715848367776
13080,5.08871444324462
13081,5.40318173046213
13082,5.56632735696097
13083,3.14554078214726
13084,2.85435212942995
13085,2.88826288281736
13086,2.32656000579184
13087,2.29988823632619
13088,2.87251235116406
13089,2.84549181454032
13090,2.64179177578841
13091,1.72933206843594
13092,1.5087040828078
13093,0.42217709151141
13094,-0.601549275259136
13095,-0.165028848158723
13096,-0.880420018547585
13097,-1.78602169097877
13098,-0.803557189231991
13099,-0.492111117392526
13100,-1.68152503658048
13101,-1.64382298663991
13102,0.248345318147366
13103,2.18875210396984
13104,3.6468079080045
13105,4.19007483255741
13106,3.92024402722425
13107,6.20960616794138
13108,6.8557045996023
13109,7.00816873320703
13110,7.08474584331753
13111,7.03920036922664
13112,7.28524239467203
13113,7.3028133603199
13114,7.34877585934641
13115,7.45225224469681
13116,7.44419247549869
13117,7.49624438950671
13118,7.55973573783917
13119,7.55914974771925
13120,7.76047647716585
13121,7.96308495311864
13122,8.21864550521911
13123,8.80383527909794
13124,8.24246353047542
13125,8.2953843381661
13126,8.28935061018593
13127,8.3600930115531
13128,8.46758792522115
13129,8.15767541519692
13130,7.77798319004203
13131,7.67997556538167
13132,7.70888658815115
13133,7.11207078850355
13134,6.27365375637159
13135,5.36871964088636
13136,1.65730634911207
13137,0.391551617299778
13305,6.64767932277871
13306,6.61855629800631
13307,6.64441887676686
13308,6.66711577725919
13309,6.69115755036931
13310,6.61317176872237
13311,6.71107181137565
13312,6.56777014332285
13313,5.8755978584915
13314,5.24497519188474
13315,5.39352010801703
13316,5.43569856212484
13317,5.27038825059807
13318,3.05049936891444
13319,3.6854840917765
13320,4.31157516956811
13321,3.45782795865605
13322,3.02252001652097
13323,3.40434983010096
13324,3.34763040092618
13325,2.03156481138341
13326,1.9695601695013
13327,-0.0484029305195996
13328,-0.094133738261605
13329,-0.227228515211696
13330,-1.61265171235652
13331,-1.51863588942838
13332,-1.97542102782878
13333,-1.42723962096538
13334,-0.93038520936486
13335,-2.51746432122661
13336,-2.81855141735338
13337,-1.2774690258892
13338,0.95023591640643
13339,1.99117340300298
13340,3.58807074026904
13341,4.08716177884313
13342,6.84794833722128
13343,6.67637763457065
13344,6.97832434181629
13345,7.06066533797664
13346,7.13422632229653
13347,7.15551913168726
13348,7.37382352543672
13349,7.38165971441661
13350,7.43127381997836
13351,7.48943319075286
13352,7.50343063275758
13353,7.51438985493763
13354,7.68524266535252
13355,7.61097987644097
13356,7.72058526305372
13357,7.92634804607889
13358,8.23206613265835
13359,8.31591817936784
13360,8.41171685005614
13361,8.72307478806647
13362,8.35441844984052
13363,8.38579268052237
13364,8.38820005790269
13365,8.26868013872216
13366,8.09652129077184
13367,8.02168762963803
13368,7.65539401486737
13369,7.17964370830517
13370,6.05529392079242
13371,4.43714218539556
13372,2.64009987447325
13373,0.687462277544455
13541,6.65739229859355
13542,6.61965867496528
13543,6.6385853679856
13544,6.64741236473751
13545,6.68682147450127
13546,6.60701854249361
13547,6.71107181137565
13548,6.665162440847
13549,4.38659219590858
13550,5.68440364590345
13551,5.75897103775909
13552,3.60138857651335
13553,4.16303874683933
13554,6.28097170232658
13555,4.41285355000837
13556,3.5057911945497
13557,3.99263816668908
13558,3.93823192242415
13559,3.25880462977275
13560,5.19600372928118
13561,1.95557698396389
13562,1.36832848499721
13563,0.861108726630652
13564,0.128244304724173
13565,-0.741202089119428
13566,-0.959547332717072
13567,-2.16945564782747
13568,-1.40256469579614
13569,-1.63982346212343
13570,-2.9585624441439
13571,-3.17561894449917
13572,-1.08765099750538
13573,1.66415949140682
13574,3.70275899798581
13575,4.45013619386549
13576,18.7164453974188
13577,6.16987765751454
13578,6.71302754420129
13579,6.87273215344015
13580,7.06433861792114
13581,7.13809971154353
13582,7.25272410495412
13583,7.21018421786517
13584,7.49006947507453
13585,7.60718092723389
13586,7.5986857697141
13587,7.61960996164915
13588,7.60581518140809
13589,7.75480521711565
13590,7.72027201898148
13591,7.65804683157165
13592,9.99215884462786
13593,8.06324269045094
13594,8.17443287532993
13595,9.15606403641847
13596,8.32064775727294
13597,8.38171322216892
13598,8.49623633463409
13599,8.4953588390044
13600,8.44894122573108
13601,8.30255147812735
13602,8.18544347125973
13603,8.06225637117213
13604,7.59451003490486
13605,6.48330511792505
13606,5.06763100170502
13607,1.90162161766724
13608,0.0786945798392036
13609,1.53229649145975
13777,6.60727678739116
13778,6.60727678739116
13779,6.63397828586272
13780,6.65873837674195
13781,6.65970462729555
13782,6.58963386469417
13783,6.63301824424193
13784,6.66594350456155
13785,6.27562206990219
13786,6.49709600990597
13787,6.54413057014973
13788,6.55972845014434
13789,6.38858809981845
13790,5.83180433111056
13791,3.73471313144787
13792,3.62370164630935
13793,3.05159262162251
13794,3.17249955509789
13795,4.66325034910474
13796,2.96965965215487
13797,1.13448304188377
13798,-0.319383587616538
13799,1.41610186106628
13800,-0.395560630182134
13801,-0.40071103608337
13802,-1.58550075008251
13803,-1.42159060373656
13804,-1.7913734757334
13805,-2.25453161136993
13806,-1.08163334844692
13807,-1.74939809838954
13808,-0.492985546246356
13809,0.501810047903083
13810,1.82681276687399
13811,3.36804991767312
13812,4.36045894449981
13813,6.43091763499813
13814,6.82063963459366
13815,6.92982630372836
13816,7.00605177578802
13817,7.16854369134957
13818,7.55626494010362
13819,7.34082808732857
13820,7.75234344051336
13821,7.59416159023379
13822,7.60708315118482
13823,7.65140861352548
13824,7.56318757942923
13825,7.67988618578157
13826,7.69331824447617
13827,7.7396829760383
13828,7.84796477781967
13829,8.19534914719281
13830,8.26589365618494
13831,8.32195764869822
13832,8.224567623689
13833,8.49583178910825
13834,8.54054379160752
13835,8.46411079810115
13836,8.49343527793575
13837,8.45130091147237
13838,8.28155699486239
13839,7.92627825533718
13840,7.19381315151132
13841,5.4010632682957
13842,3.62355485330635
13843,0.0586747235656182
13844,0.783668556364352
13845,3.63022561461395
14013,6.61856566767464
14014,6.60727678739116
14015,6.62013471790367
14016,6.68228639842857
14017,6.66871034541105
14018,6.49011206895695
14019,6.41493597227659
14020,6.64963677642668
14021,3.67652131510505
14022,5.710832938896
14023,5.68469786137842
14024,5.90291876101105
14025,5.42660153746665
14026,4.0698634654176
14027,3.19074932399709
14028,3.43116580721509
14029,2.33688933839884
14030,3.13843414228275
14031,4.10132887886845
14032,2.6078474067944
14033,1.33030589120251
14034,0.396399748224236
14035,-0.586630558378262
14036,-1.21803304075126
14037,-0.98288618309966
14038,0.107726014204082
14039,0.0270931717084177
14040,-0.740656890661902
14041,-0.749293340196024
14042,0.0840743525519611
14043,0.225604585585582
14044,1.58982503767841
14045,2.41589359510041
14046,3.18700371293602
14047,4.23836717681066
14048,6.68069049993901
14049,6.93583557304756
14050,7.19917019883757
14051,7.20885970589716
14052,7.24151424479879
14053,7.36621600713125
14054,7.38305707000269
14055,7.41072610456736
14056,7.53652896441889
14057,7.6195526015104
14058,7.69640143123091
14059,7.61684651810928
14060,7.59725527201779
14061,7.70341317034464
14062,7.72086117972106
14063,9.99220706297359
14064,7.82581773478524
14065,8.30574824581808
14066,9.15856521060763
14067,8.40034307929308
14068,8.34404952073089
14069,8.55670683854965
14070,8.42547906387816
14071,10.5918483160617
14072,8.5154725168643
14073,8.45612199568544
14074,8.24936471063521
14075,7.74903200630213
14076,6.43242532748483
14077,4.57819428319615
14078,2.24576882679073
14079,1.8460310777565
14080,1.50787999083714
14081,3.38837029298601
14249,6.66111397090332
14250,6.64066387100576
14251,6.60727678739116
14252,6.65420914441685
14253,6.66048070768498
14254,6.61296936334078
14255,6.52556797185774
14256,6.69137367908873
14257,3.7123076908168
14258,4.79603483016766
14259,4.67485626566406
14260,4.02350642492877
14261,3.14994375245776
14262,3.96721394577494
14263,3.03870896448434
14264,2.67920075836302
14265,2.17984066738216
14266,2.57080523471982
14267,3.58093273291323
14268,2.55662937318675
14269,1.48528409842946
14270,0.924163826453254
14271,-0.786103022439703
14272,0.251335660910399
14273,0.651362924029529
14274,1.41185890179232
14275,0.93836991442932
14276,-0.125724106708092
14277,1.71840357402612
14278,1.97629496091032
14279,1.7907951364498
14280,2.31689321093912
14281,4.83629063859861
14282,5.60847927767712
14283,6.02319461309388
14284,6.9707982706709
14285,7.10781775622975
14286,7.18536022916035
14287,7.12379966287163
14288,7.17988509024693
14289,7.29044913655802
14290,7.33917523294117
14291,7.40689461734637
14292,7.60725431609914
14293,7.66359374923406
14294,7.78394330184059
14295,7.62048006095169
14296,7.57093058544497
14297,7.70144180689113
14298,7.79425223743728
14299,7.88987186281791
14300,7.96145205152679
14301,8.04161203430286
14302,8.15482602762939
14303,8.26505721344082
14304,8.43768904575323
14305,8.48996257263989
14306,8.59043358887403
14307,8.62006525112541
14308,8.54520994710682
14309,8.38175248093876
14310,8.08266774441759
14311,6.86014054913301
14312,5.05783139221155
14313,3.12190865738049
14314,1.63406983902081
14315,2.30761377882589
14316,3.30463814320059
14317,1.06946891728241
14485,6.64214906734131
14486,6.65387055393532
14487,6.64921407159875
14488,6.62987305441555
14489,6.63094929557962
14490,6.6281905725389
14491,6.55982552062672
14492,6.69053052150496
14493,4.43563918935798
14494,3.8615651006492
14495,3.70025281126822
14496,3.3511995598885
14497,3.18367296583054
14498,3.45856943283831
14499,3.37367183961948
14500,2.36650052013801
14501,1.89201473406811
14502,1.95836988465748
14503,1.68728935053378
14504,2.12174804382996
14505,1.11181470861143
14506,-0.192239360772017
14507,0.161253890793831
14508,1.22878623524838
14509,1.87839695187715
14510,2.5165857450661
14511,1.43528034601538
14512,1.61437111338877
14513,2.18141337255288
14514,4.67335333088716
14515,5.01987270730348
14516,5.3207193364615
14517,5.55318636804201
14518,6.05826287910003
14519,6.27743656564815
14520,6.79227225515237
14521,7.11693450965529
14522,7.30977210574436
14523,7.23318213091257
14524,7.27578747913482
14525,7.35669366943907
14526,7.47821286344339
14527,7.51416705972215
14528,7.7921070048877
14529,7.8534831553225
14530,7.94745931406787
14531,7.78550418982512
14532,7.84233455817142
14533,7.83180504115085
14534,7.68894926341799
14535,7.84018686635297
14536,7.94510174712739
14537,8.02672941019375
14538,8.07567690278151
14539,8.69344857212037
14540,8.42748055348633
14541,8.45016441872644
14542,8.55178801501016
14543,8.59875989047995
14544,8.48318720332859
14545,8.15151755374812
14546,7.4218620675078
14547,6.2746130784541
14548,3.01271246055468
14549,2.95069218987986
14550,0.820025188242653
14551,1.23882283440282
14552,1.09056022801412
14553,1.7467689762949
14721,6.65904442319818
14722,6.65419392076425
14723,6.67255025676156
14724,6.67255025676156
14725,6.59501147032297
14726,6.56372265336724
14727,6.48216312452996
14728,6.49651771906489
14729,5.95067673573321
14730,5.96016566694044
14731,5.53759161978811
14732,3.84149443718092
14733,2.64484640096747
14734,2.85568067807525
14735,3.04977264381386
